id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
67258552,,8000.0,8000.0,8000.0, 36 months,11.22,262.75,B,B5,Tech,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67258552,,debt_consolidation,Debt consolidation,895xx,NV,13.9,0.0,Oct-1995,680.0,684.0,1.0,71.0,73.0,19.0,1.0,8641.0,25.6,53.0,w,0.0,0.0,8515.08,8515.08,8000.0,515.08,0.0,0.0,0.0,Jul-2016,6951.05,,Mar-2018,584.0,580.0,0.0,,1.0,Individual,,,,0.0,576.0,178527.0,7.0,8.0,8.0,14.0,4.0,23476.0,77.0,4.0,7.0,2474.0,50.0,33700.0,0.0,6.0,3.0,22.0,9396.0,14446.0,32.2,0.0,0.0,242.0,133.0,3.0,3.0,2.0,3.0,,5.0,,0.0,3.0,6.0,5.0,9.0,35.0,10.0,16.0,6.0,19.0,0.0,0.0,0.0,13.0,98.0,0.0,1.0,0.0,211536.0,32117.0,21300.0,30553.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67829745,,3600.0,3600.0,3600.0, 36 months,13.67,122.47,C,C4,Chem operator 1,10+ years,MORTGAGE,92000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67829745,,home_improvement,Home improvement,313xx,GA,14.92,2.0,Feb-2003,710.0,714.0,2.0,12.0,,13.0,0.0,2729.0,14.4,58.0,w,0.0,0.0,3986.46,3986.46,3600.0,386.46,0.0,0.0,0.0,Nov-2016,2014.49,,Nov-2018,729.0,725.0,0.0,25.0,1.0,Individual,,,,0.0,0.0,166431.0,6.0,2.0,3.0,4.0,3.0,52287.0,83.0,7.0,16.0,685.0,30.0,18900.0,5.0,0.0,8.0,20.0,12802.0,13780.0,13.9,0.0,0.0,127.0,154.0,2.0,2.0,3.0,2.0,25.0,3.0,25.0,0.0,6.0,7.0,7.0,31.0,10.0,10.0,45.0,7.0,13.0,0.0,0.0,0.0,10.0,86.2,0.0,0.0,0.0,201500.0,55016.0,16000.0,54254.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66105576,,8500.0,8500.0,8500.0, 36 months,14.48,292.5,C,C5,Land Surveyor,9 years,RENT,53000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66105576,,small_business,Business,261xx,WV,13.88,2.0,Aug-1999,675.0,679.0,0.0,8.0,,9.0,0.0,2254.0,37.0,33.0,w,0.0,0.0,10423.6543265636,10423.65,8500.0,1923.65,0.0,0.0,0.0,Jun-2018,758.24,,Jul-2018,659.0,655.0,0.0,8.0,1.0,Individual,,,,0.0,0.0,83955.0,1.0,1.0,0.0,0.0,32.0,14936.0,58.0,2.0,4.0,726.0,54.0,6100.0,0.0,0.0,0.0,4.0,11994.0,274.0,72.6,1.0,0.0,157.0,196.0,3.0,3.0,2.0,3.0,11.0,15.0,8.0,1.0,1.0,2.0,1.0,6.0,8.0,7.0,23.0,2.0,9.0,0.0,0.0,1.0,2.0,75.8,0.0,0.0,0.0,115495.0,17190.0,1000.0,25795.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67939831,,16900.0,16900.0,16900.0, 60 months,17.57,425.21,D,D4,Coding Specialist,7 years,MORTGAGE,47000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67939831,,debt_consolidation,Debt consolidation,130xx,NY,23.19,1.0,May-2002,670.0,674.0,0.0,6.0,,7.0,0.0,5686.0,75.8,15.0,w,0.0,0.0,23172.7691751713,23172.77,16900.0,6272.77,0.0,0.0,0.0,Jul-2018,10457.71,,Jul-2018,719.0,715.0,0.0,68.0,1.0,Individual,,,,0.0,0.0,67373.0,1.0,2.0,3.0,3.0,3.0,15014.0,48.0,0.0,3.0,392.0,53.0,7500.0,0.0,1.0,0.0,6.0,9625.0,108.0,78.4,0.0,0.0,163.0,154.0,15.0,3.0,2.0,48.0,6.0,15.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,3.0,86.7,100.0,0.0,0.0,93790.0,20700.0,500.0,31623.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67939734,,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,Cashier,2 years,RENT,19000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67939734,,other,Other,546xx,WI,25.77,0.0,Sep-1997,690.0,694.0,0.0,46.0,,8.0,0.0,10702.0,98.2,11.0,w,0.0,0.0,5974.36960709,5974.37,5000.0,974.37,0.0,0.0,0.0,Jan-2019,165.95,,Dec-2018,724.0,720.0,0.0,46.0,1.0,Individual,,,,0.0,0.0,10702.0,0.0,0.0,0.0,0.0,128.0,0.0,,0.0,0.0,2639.0,98.0,10900.0,0.0,0.0,0.0,0.0,1338.0,47.0,99.3,0.0,0.0,128.0,219.0,28.0,28.0,0.0,120.0,46.0,,46.0,1.0,4.0,7.0,4.0,5.0,1.0,7.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,90.9,100.0,0.0,0.0,10900.0,10702.0,6900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67339151,,33000.0,33000.0,33000.0, 60 months,15.41,792.19,D,D1,"Watch Commander, ",10+ years,MORTGAGE,103500.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67339151,,debt_consolidation,Debt consolidation,481xx,MI,15.33,0.0,Sep-1995,695.0,699.0,0.0,35.0,,10.0,0.0,16234.0,44.8,17.0,w,0.0,0.0,44250.1022536814,44250.1,33000.0,11250.1,0.0,0.0,0.0,Sep-2018,18970.65,,Oct-2018,639.0,635.0,1.0,58.0,1.0,Individual,,,,0.0,87.0,127683.0,0.0,1.0,1.0,1.0,11.0,17472.0,88.0,0.0,1.0,9510.0,59.0,36200.0,0.0,2.0,2.0,2.0,12768.0,935.0,93.5,0.0,0.0,148.0,243.0,15.0,11.0,2.0,66.0,,11.0,,0.0,2.0,5.0,2.0,4.0,5.0,7.0,9.0,5.0,10.0,0.0,0.0,0.0,1.0,94.1,100.0,0.0,0.0,161387.0,33954.0,14300.0,19930.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67859736,,15000.0,15000.0,15000.0, 36 months,11.22,492.65,B,B5,Office Manager,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67859736,,debt_consolidation,Debt consolidation,925xx,CA,14.45,0.0,May-2006,705.0,709.0,1.0,,,7.0,0.0,13891.0,83.7,14.0,w,0.0,0.0,17385.034936492,17385.03,15000.0,2385.03,0.0,0.0,0.0,Dec-2017,6077.46,,Oct-2018,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,95607.0,1.0,1.0,0.0,0.0,41.0,10610.0,66.0,1.0,2.0,9957.0,75.0,16600.0,0.0,1.0,1.0,2.0,13658.0,109.0,99.1,0.0,0.0,41.0,115.0,3.0,3.0,1.0,22.0,,3.0,,0.0,2.0,5.0,2.0,6.0,1.0,5.0,12.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,130026.0,24501.0,11500.0,16176.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67999777,,10400.0,10400.0,10400.0, 60 months,16.99,258.42,D,D3,Merchandiser,1 year,RENT,27500.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67999777,,debt_consolidation,Debt consolidation,933xx,CA,34.92,0.0,Jan-2010,670.0,674.0,0.0,28.0,,9.0,0.0,8216.0,77.5,13.0,w,0.0,0.0,3218.1,3218.1,1059.14,1178.75,0.0,980.21,176.4378,Sep-2016,258.42,,Mar-2017,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,35488.0,0.0,1.0,1.0,1.0,10.0,27183.0,90.0,0.0,4.0,4275.0,87.0,10600.0,0.0,3.0,2.0,6.0,3943.0,225.0,95.0,0.0,0.0,56.0,71.0,13.0,10.0,0.0,17.0,,6.0,28.0,0.0,1.0,7.0,1.0,1.0,4.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,84.6,100.0,0.0,0.0,40757.0,35488.0,4500.0,30068.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67879106,,13200.0,13200.0,13200.0, 36 months,10.64,429.91,B,B4,Network Administrator,< 1 year,RENT,58000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67879106,,debt_consolidation,Debt consolidation,070xx,NJ,13.49,0.0,Jul-2009,695.0,699.0,0.0,,,10.0,0.0,16617.0,54.7,18.0,w,0.0,0.0,15322.5361076397,15322.54,13200.0,2122.54,0.0,0.0,0.0,Apr-2018,1829.28,,Sep-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,35833.0,3.0,2.0,0.0,0.0,65.0,19216.0,60.0,4.0,4.0,5312.0,57.0,30400.0,0.0,0.0,1.0,4.0,5119.0,13783.0,54.7,0.0,0.0,74.0,77.0,2.0,2.0,0.0,4.0,,0.0,,0.0,5.0,5.0,8.0,10.0,4.0,8.0,14.0,5.0,10.0,0.0,0.0,0.0,4.0,100.0,60.0,0.0,0.0,62603.0,35833.0,30400.0,32203.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67810413,,32000.0,32000.0,32000.0, 60 months,13.67,739.13,C,C4,Police Officer,10+ years,RENT,89110.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67810413,,debt_consolidation,Debt consolidation,227xx,VA,31.81,0.0,Mar-1995,705.0,709.0,0.0,55.0,,10.0,0.0,32185.0,61.7,29.0,w,0.0,0.0,36145.0228455718,36145.02,32000.0,4145.02,0.0,0.0,0.0,Dec-2016,28075.35,,Dec-2018,709.0,705.0,0.0,55.0,1.0,Individual,,,,0.0,0.0,90385.0,0.0,3.0,1.0,3.0,10.0,58200.0,81.0,1.0,2.0,7707.0,71.0,52200.0,1.0,10.0,0.0,5.0,10043.0,16965.0,32.7,0.0,0.0,146.0,249.0,9.0,9.0,1.0,29.0,,15.0,55.0,1.0,3.0,5.0,5.0,10.0,13.0,7.0,15.0,5.0,10.0,0.0,0.0,0.0,2.0,96.6,25.0,0.0,0.0,139539.0,90385.0,25200.0,87339.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67715448,,6000.0,6000.0,6000.0, 36 months,17.57,215.63,D,D4,Supervisor,10+ years,MORTGAGE,68000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67715448,,small_business,Business,902xx,CA,18.16,0.0,Jun-1995,670.0,674.0,0.0,,74.0,8.0,1.0,6994.0,67.9,20.0,w,0.0,0.0,7747.679100171,7747.68,6000.0,1747.68,0.0,0.0,0.0,Jan-2019,215.27,,Dec-2018,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,34422.0,2.0,4.0,2.0,3.0,5.0,27428.0,75.0,0.0,0.0,3742.0,73.0,10300.0,2.0,0.0,2.0,3.0,4303.0,3306.0,67.9,0.0,0.0,167.0,246.0,26.0,5.0,4.0,26.0,,5.0,,0.0,4.0,4.0,4.0,6.0,6.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,46883.0,34422.0,10300.0,36583.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67859722,,6400.0,6400.0,6400.0, 36 months,9.17,204.03,B,B2,Designer,5 years,OWN,80000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67859722,,debt_consolidation,Debt consolidation,770xx,TX,12.45,0.0,May-1989,665.0,669.0,2.0,,,11.0,0.0,13823.0,48.0,21.0,w,0.0,0.0,4292.94,4292.94,3159.1,715.35,0.0,418.49,75.3282,Aug-2017,204.03,,Feb-2018,579.0,575.0,0.0,63.0,1.0,Individual,,,,0.0,0.0,89611.0,2.0,1.0,0.0,0.0,40.0,11357.0,42.0,2.0,3.0,4934.0,48.0,28780.0,0.0,1.0,4.0,3.0,8146.0,3375.0,94.0,0.0,0.0,142.0,203.0,1.0,1.0,1.0,1.0,,1.0,,0.0,4.0,9.0,5.0,5.0,4.0,9.0,15.0,7.0,11.0,,0.0,0.0,2.0,95.0,75.0,0.0,0.0,132605.0,25180.0,13500.0,26965.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67878947,,32000.0,32000.0,31850.0, 60 months,15.41,768.19,D,D1,Stevedore / Longshoreman,< 1 year,MORTGAGE,120000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67878947,,debt_consolidation,Debt consolidation,968xx,HI,15.39,0.0,Jul-2003,675.0,679.0,0.0,24.0,,5.0,0.0,7780.0,97.2,18.0,f,0.0,0.0,36284.710000074905,36114.63,32000.0,4284.71,0.0,0.0,0.0,Nov-2016,28671.3,,Jul-2018,649.0,645.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,423857.0,1.0,3.0,1.0,2.0,3.0,47478.0,71.0,0.0,1.0,0.0,73.0,8000.0,0.0,10.0,0.0,3.0,84771.0,,,0.0,0.0,149.0,142.0,21.0,3.0,1.0,,25.0,19.0,24.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,1.0,72.2,,0.0,0.0,464472.0,55258.0,0.0,67326.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67988895,,33750.0,33750.0,33750.0, 60 months,22.99,951.24,F,F2,Desktop Support Techician,2 years,MORTGAGE,75000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67988895,,credit_card,Credit card refinancing,906xx,CA,32.02,0.0,Dec-1999,660.0,664.0,2.0,,,27.0,0.0,40661.0,70.0,39.0,w,0.0,0.0,17014.55,17014.55,6474.78,10539.77,0.0,0.0,0.0,Jun-2017,951.24,,Dec-2017,539.0,535.0,0.0,,1.0,Individual,,,,0.0,0.0,73672.0,2.0,3.0,0.0,1.0,15.0,33011.0,60.0,6.0,18.0,10555.0,70.0,58224.0,0.0,0.0,2.0,19.0,2728.0,2921.0,79.0,0.0,0.0,158.0,192.0,2.0,2.0,2.0,2.0,,2.0,,0.0,14.0,24.0,15.0,15.0,5.0,24.0,32.0,16.0,27.0,,0.0,0.0,6.0,100.0,42.9,0.0,0.0,113701.0,73672.0,40900.0,55477.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67939852,,14000.0,14000.0,14000.0, 60 months,11.99,311.36,C,C1,Subcontract Manager,10+ years,MORTGAGE,94000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67939852,,debt_consolidation,Debt consolidation,329xx,FL,14.0,1.0,Jul-1982,690.0,694.0,0.0,7.0,,13.0,0.0,10339.0,55.9,34.0,w,0.0,0.0,15829.874271866,15829.87,14000.0,1829.87,0.0,0.0,0.0,Feb-2017,11805.5,,Mar-2019,739.0,735.0,0.0,66.0,1.0,Individual,,,,0.0,94.0,94234.0,0.0,2.0,2.0,4.0,8.0,24747.0,81.0,0.0,0.0,4695.0,72.0,18500.0,0.0,4.0,0.0,4.0,8567.0,1336.0,86.2,0.0,0.0,147.0,401.0,30.0,8.0,4.0,32.0,66.0,,7.0,2.0,3.0,6.0,3.0,8.0,10.0,9.0,20.0,6.0,13.0,0.0,0.0,0.0,2.0,91.2,66.7,0.0,0.0,205489.0,35086.0,9700.0,30553.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67819776,,6000.0,6000.0,6000.0, 36 months,14.48,206.47,C,C5,Test engineer,4 years,RENT,85000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67819776,,debt_consolidation,Debt consolidation,483xx,MI,18.34,1.0,Nov-2002,680.0,684.0,1.0,20.0,,15.0,0.0,6974.0,24.1,25.0,w,0.0,0.0,7422.7852858939,7422.79,6000.0,1422.79,0.0,0.0,0.0,Sep-2018,1014.05,,Feb-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,42111.0,4.0,3.0,3.0,4.0,1.0,31065.0,96.0,2.0,3.0,993.0,65.0,28900.0,2.0,4.0,5.0,7.0,3008.0,2907.0,25.5,0.0,0.0,54.0,157.0,1.0,1.0,0.0,1.0,20.0,0.0,20.0,0.0,1.0,4.0,3.0,6.0,8.0,11.0,16.0,4.0,15.0,0.0,0.0,0.0,5.0,84.0,33.3,0.0,0.0,65270.0,42111.0,3900.0,32298.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67969664,,10000.0,10000.0,10000.0, 36 months,11.22,328.43,B,B5,,,OWN,38000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67969664,,debt_consolidation,Debt consolidation,752xx,TX,16.66,1.0,Aug-1997,660.0,664.0,0.0,5.0,,11.0,0.0,8245.0,36.5,23.0,w,0.0,0.0,11817.2497349451,11817.25,10000.0,1817.25,0.0,0.0,0.0,Jan-2019,328.43,,Jan-2019,789.0,785.0,0.0,5.0,1.0,Individual,,,,0.0,17847.0,9244.0,0.0,1.0,0.0,0.0,31.0,499.0,6.0,0.0,0.0,3041.0,30.0,22600.0,0.0,0.0,0.0,0.0,840.0,11876.0,40.9,0.0,330.0,127.0,220.0,44.0,31.0,3.0,44.0,,,73.0,1.0,8.0,9.0,8.0,12.0,3.0,9.0,15.0,9.0,10.0,0.0,0.0,1.0,0.0,91.3,12.5,0.0,0.0,31200.0,9244.0,20100.0,8100.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67909800,,16800.0,16800.0,16800.0, 60 months,13.67,388.04,C,C4,Software Engineer,10+ years,MORTGAGE,88000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67909800,,debt_consolidation,Debt consolidation,641xx,MO,36.1,0.0,Feb-1994,695.0,699.0,3.0,,,14.0,0.0,49222.0,90.2,33.0,w,0.0,0.0,19663.2767421422,19663.28,16800.0,2863.28,0.0,0.0,0.0,Apr-2017,13874.58,,May-2017,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,279224.0,1.0,6.0,1.0,3.0,4.0,61003.0,60.0,0.0,1.0,11226.0,71.0,54600.0,0.0,2.0,3.0,4.0,21479.0,4723.0,84.0,0.0,0.0,159.0,262.0,21.0,4.0,3.0,21.0,,1.0,,0.0,5.0,6.0,6.0,12.0,15.0,7.0,15.0,6.0,14.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,340751.0,110225.0,29600.0,101851.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67546044,,12000.0,12000.0,12000.0, 36 months,8.38,378.15,B,B1,Lead Technician,1 year,RENT,40000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67546044,,debt_consolidation,Debt consolidation,321xx,FL,18.17,0.0,Feb-1999,670.0,674.0,0.0,31.0,,3.0,0.0,7083.0,84.3,11.0,w,0.0,0.0,13570.089167241598,13570.09,12000.0,1570.09,0.0,0.0,0.0,Aug-2018,861.41,,Mar-2019,659.0,655.0,0.0,31.0,1.0,Individual,,,,0.0,0.0,17462.0,0.0,1.0,0.0,0.0,108.0,10379.0,81.0,0.0,0.0,3871.0,82.0,8400.0,0.0,0.0,1.0,0.0,5821.0,1317.0,84.3,0.0,0.0,202.0,199.0,108.0,108.0,0.0,108.0,,12.0,31.0,1.0,2.0,2.0,2.0,3.0,7.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,90.0,100.0,0.0,0.0,21223.0,17462.0,8400.0,12823.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68010110,,10000.0,10000.0,10000.0, 36 months,9.17,318.79,B,B2,Operations Manager,10+ years,MORTGAGE,118000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68010110,,debt_consolidation,Debt consolidation,060xx,CT,7.07,0.0,Mar-1999,660.0,664.0,0.0,27.0,,9.0,0.0,9513.0,74.9,25.0,w,0.0,0.0,11466.2421278644,11466.24,10000.0,1466.24,0.0,0.0,0.0,Jan-2019,2.54,,Mar-2019,569.0,565.0,0.0,46.0,1.0,Individual,,,,0.0,0.0,206037.0,2.0,1.0,0.0,1.0,22.0,9097.0,48.0,2.0,5.0,3879.0,59.0,12700.0,2.0,0.0,0.0,6.0,22893.0,917.0,90.7,0.0,0.0,142.0,201.0,3.0,3.0,7.0,3.0,46.0,13.0,34.0,3.0,5.0,6.0,5.0,7.0,6.0,7.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,68.0,80.0,0.0,0.0,238026.0,18610.0,9900.0,19104.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67959806,,24000.0,24000.0,24000.0, 36 months,9.76,771.72,B,B3,Teacher,9 years,OWN,128000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67959806,,credit_card,Credit card refinancing,932xx,CA,13.26,0.0,Jan-2003,670.0,674.0,0.0,37.0,,8.0,0.0,11608.0,72.1,28.0,w,0.0,0.0,25884.0,25884.0,24000.0,1884.0,0.0,0.0,0.0,Nov-2016,18912.49,,Nov-2016,684.0,680.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,259898.0,1.0,2.0,1.0,1.0,11.0,48891.0,91.0,1.0,3.0,5857.0,83.0,16100.0,4.0,4.0,4.0,5.0,32487.0,337.0,97.0,0.0,0.0,147.0,155.0,2.0,2.0,2.0,2.0,37.0,1.0,37.0,3.0,3.0,4.0,3.0,7.0,6.0,5.0,20.0,4.0,8.0,0.0,0.0,0.0,2.0,82.1,100.0,0.0,0.0,288227.0,60499.0,11400.0,67877.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67467853,,8400.0,8400.0,8400.0, 36 months,13.18,283.76,C,C3,Paraeducator,9 years,OWN,18000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67467853,,debt_consolidation,Debt consolidation,707xx,LA,20.73,0.0,May-2004,675.0,679.0,0.0,,,6.0,0.0,5821.0,76.6,17.0,w,0.0,0.0,9912.428672717,9912.43,8400.0,1512.43,0.0,0.0,0.0,Oct-2017,3968.85,,Apr-2018,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,12801.0,1.0,0.0,0.0,1.0,15.0,6980.0,82.0,3.0,5.0,2385.0,79.0,7600.0,0.0,2.0,0.0,6.0,2134.0,353.0,92.2,0.0,0.0,139.0,98.0,3.0,3.0,0.0,3.0,,19.0,,0.0,2.0,3.0,2.0,7.0,4.0,5.0,13.0,3.0,6.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,16160.0,12801.0,4500.0,8560.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67426227,,27500.0,27500.0,27500.0, 60 months,15.41,660.16,D,D1,sr Technical Architect,1 year,MORTGAGE,166000.0,Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67426227,,debt_consolidation,Debt consolidation,078xx,NJ,27.29,0.0,Feb-1986,730.0,734.0,0.0,,,17.0,0.0,39285.0,51.0,32.0,w,12083.64,12083.64,25687.38,25687.38,15416.36,10271.02,0.0,0.0,0.0,Mar-2019,660.16,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,492954.0,1.0,6.0,1.0,2.0,8.0,126138.0,64.0,1.0,1.0,9438.0,59.0,77000.0,2.0,9.0,2.0,3.0,28997.0,14999.0,60.6,0.0,0.0,123.0,358.0,5.0,5.0,6.0,43.0,,4.0,,0.0,3.0,6.0,4.0,6.0,9.0,10.0,17.0,7.0,17.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,610698.0,165423.0,38100.0,182698.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
